remote_host,time_received_isoformat,request_method,request_url_path,request_url_query,status,request_header_user_agent
179,2015-07-08T00:20:33,GET,/onlineshop/product-list.aspx,cat=omd-concert-merchandise,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/Stylesheets/site/lightbox2.css,version=84535?version=84535,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/redesign-implementation/css/210-shop.css,version=159219?version=159219,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/redesign-implementation/css/200-default_brand.css,version=155827?version=155827,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/onlineshop/graphics/shop-bag.png,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/onlineshop/graphics/icon-basket-dark.png,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/redesign-implementation/scripts/bootstrap.min.js,version=127735,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/onlineshop/graphics/product/thumbnails/OMD+Dvd+thumb.jpg,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/redesign-implementation/scripts/jquery.selectBoxIt.min.js,version=86602,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/redesign-implementation/scripts/jquery-1.8.2.min.js,build=821653,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/redesign-implementation/css/100-main.css,version=160140?version=160140,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/onlineshop/graphics/product/thumbnails/OMD+print+pink+thumb.jpg,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/redesign-implementation/scripts/main.js,version=159183,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/WebResource.axd,d=e15kh0gOdCR1269JAQaLvBi-8win4KLksUplJoRnVCv-uvzt8pyzUXOvpAoYH75Ysur2yJUAlk_tJKxtjDEKq3LrWcBxc7LBTSVyjT9J8401&t=635328605200000000,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/SiteElements/redesign-implementation/scripts/jquery-ui-1.8.23.custom.min.js,build=821653,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/onlineshop/graphics/product/thumbnails/OMD+print+green+thumb.jpg,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/onlineshop/graphics/product/thumbnails/OMD+Erics+-+Tote+bag+thumb.jpg,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:33,GET,/ScriptResource.axd,d=Lg_WJ9l8Z0PJSWw6VVc7s_i7Tnn9aWb95TyIiw-6w95iSqBKYnSuGQWyhU4ERhpbrux9-t9GQq0Qame4uw5ER2lNBCTAYclOdaVVrlaOUajvvK48PgNBlo9rs8eVnUEhyL7cNDX0L5M0wjMtdSRIdShfJuRZ0nSJK4k9ka7ZhzM8WviskJb0oMgL1LZ3nuSk0&t=42a7acab,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:34,GET,/onlineshop/graphics/product/thumbnails/DAZZLE-thumb.jpg,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:34,GET,/onlineshop/graphics/product/thumbnails/OMD+Magnet+thumb.jpg,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:34,GET,/SiteElements/redesign-implementation/scripts/jquery.tweet.js,build=821653,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:34,GET,/SiteElements/redesign-implementation/scripts/venue.js,version=153566&build=821653,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:34,GET,/ScriptResource.axd,d=lYDpHQnk7-Wys4tUsujgSpbty-5TD1QEuNgobiPTun8nNH361SYDZIvO6pXS00rC2UH_Ve7zaIfzC3HGzqGyPNeAGiBzYcJiakTO_2jAAz0ntUdtXbNaTGrNgXkM5o01zoRLWZV0IKIh4MCBkMM9P64IGHjPIvqnrkBzjJpnPDcjnQw1kCV9vKS9iMUsdoGr0&t=42a7acab,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:34,GET,/SiteElements/redesign-implementation/images/webby-honoree.png,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:35,GET,/onlineshop/graphics/shop-pattern.png,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
179,2015-07-08T00:20:35,GET,/onlineshop/graphics/icon-exclusive-small.png,,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
2,2015-07-08T00:20:38,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
180,2015-07-08T00:20:42,GET,/walker/collections/works-on-paper/watermark/explore.aspx,coll=4&per=15955&rdir=/walker/collections/works-on-paper/watermark/,302,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19"
180,2015-07-08T00:20:42,GET,/walker/collections/works-on-paper/watermark/explore.aspx,coll=4&per=15955&rdir=/walker/collections/works-on-paper/watermark/&page=1,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Safari/535.19"
13,2015-07-08T00:20:42,GET,/walker/collections/works-on-paper/watermark/explore.aspx,coll=4&per=15955&rdir=/walker/collections/works-on-paper/watermark/&page=1,200,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
181,2015-07-08T00:20:51,GET,/walker/exhibitions/radicals/graphics/mother_child.jpg,,200,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F69 Safari/600.1.4"
182,2015-07-08T00:21:07,GET,/favicon.ico,,200,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
182,2015-07-08T00:21:07,GET,/mol/collections/archaeology/arf/vol2/research_agendas/chp4_early_medieval.pdf,,206,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
2,2015-07-08T00:21:09,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
182,2015-07-08T00:21:10,GET,/mol/collections/archaeology/arf/vol2/research_agendas/chp4_early_medieval.pdf,,304,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
182,2015-07-08T00:21:17,GET,/mol/collections/archaeology/arf/vol2/research_agendas/chp4_early_medieval.pdf,,200,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
77,2015-07-08T00:21:17,GET,/onlineshop/product-list.aspx,cat=prints-posters&prod=the-ducal-palace-print,200,AddThis.com (http://support.addthis.com/)
183,2015-07-08T00:21:29,GET,/wml/exhibitions/pirateship/Lightbox/images/drawing-4.jpg,,200,"Mozilla/5.0 (Linux; Android 4.2.2; ALCATEL ONE TOUCH Fierce Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
2,2015-07-08T00:21:39,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
184,2015-07-08T00:21:39,GET,/wml/,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/css/210-general.css,version=154453?version=154453,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/css/300-owl-theme.css,version=155769?version=155769,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/css/300-owl-carousel.css,version=155766?version=155766,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/css/200-brand_wm.css,version=159324?version=159324,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/css/100-main.css,version=160140?version=160140,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/scripts/jquery-1.8.2.min.js,build=821653,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/scripts/venue.js,version=153566&build=821653,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/scripts/jquery.tweet.js,build=821653,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/WebResource.axd,d=e15kh0gOdCR1269JAQaLvBi-8win4KLksUplJoRnVCv-uvzt8pyzUXOvpAoYH75Ysur2yJUAlk_tJKxtjDEKq3LrWcBxc7LBTSVyjT9J8401&t=635328605200000000,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:40,GET,/SiteElements/redesign-implementation/scripts/jquery-ui-1.8.23.custom.min.js,build=821653,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:42,GET,/ScriptResource.axd,d=lYDpHQnk7-Wys4tUsujgSpbty-5TD1QEuNgobiPTun8nNH361SYDZIvO6pXS00rC2UH_Ve7zaIfzC3HGzqGyPNeAGiBzYcJiakTO_2jAAz0ntUdtXbNaTGrNgXkM5o01zoRLWZV0IKIh4MCBkMM9P64IGHjPIvqnrkBzjJpnPDcjnQw1kCV9vKS9iMUsdoGr0&t=42a7acab,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:42,GET,/ScriptResource.axd,d=Lg_WJ9l8Z0PJSWw6VVc7s_i7Tnn9aWb95TyIiw-6w95iSqBKYnSuGQWyhU4ERhpbrux9-t9GQq0Qame4uw5ER2lNBCTAYclOdaVVrlaOUajvvK48PgNBlo9rs8eVnUEhyL7cNDX0L5M0wjMtdSRIdShfJuRZ0nSJK4k9ka7ZhzM8WviskJb0oMgL1LZ3nuSk0&t=42a7acab,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:43,GET,/SiteElements/redesign-implementation/scripts/main.js,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:43,GET,/SiteElements/redesign-implementation/scripts/jquery.selectBoxIt.min.js,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:43,GET,/SiteElements/redesign-implementation/scripts/owl-carousel.js,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:43,GET,/SiteElements/redesign-implementation/scripts/bootstrap.min.js,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/images/SiteWide/invisible-gif.gif,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/redesign/images/logo-nml-white.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/features/graphics/mask-wm-homepage.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/images/site-wide/venues/world-museum-map.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/features/graphics/mayas-wm-homepage-2.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/images/sitewide/support-our-museums.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/features/graphics/main-muumy-new.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/SiteElements/non-cms/fonts/nmllogosicons-regular-webfont.woff,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/images/site-wide/icon-magnify.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:44,GET,/images/site-wide/venues/logos/wml.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:45,GET,/images/site-wide/icon-clock.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:45,GET,/redesign/images/logo-flickr.gif,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:46,GET,/redesign/images/social/icon-twitter.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:46,GET,/redesign/images/social/icon-fb.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:46,GET,/features/twitter-feed.aspx,screenName=World_Museum,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:46,GET,/redesign/images/social/icon-youtube.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:50,GET,/wml/schools-groups/index.aspx,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/redesign/images/social/icon-vimeo.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/redesign/images/social/icon-flickr.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/redesign/images/social/icon-tripadvisor.png,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/features/graphics/small-viking-helmet-marrow.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/features/graphics/worldmuseum-planetarium.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/features/graphics/plant-model-360.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/features/graphics/rameses-belt.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/SiteElements/redesign-implementation/scripts/bootstrap.min.js,version=127735,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/SiteElements/redesign-implementation/scripts/jquery.selectBoxIt.min.js,version=86602,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:51,GET,/SiteElements/redesign-implementation/scripts/main.js,version=159183,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:52,GET,/SiteElements/Stylesheets/redesign/100-main.css,version=160172?version=160172,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:52,GET,/wml/schools-groups/graphics/aquarium-starfish.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:52,GET,/wml/schools-groups/graphics/mexicolore-maya-workshop.jpg,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
184,2015-07-08T00:21:56,GET,/favicon.ico,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
185,2015-07-08T00:22:00,GET,/kids/make-and-colour/images/draw-stuff.jpg,,200,"Mozilla/5.0 (Linux; Android 4.4.4; 5042T Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 GSA/4.7.13.19.arm"
177,2015-07-08T00:22:06,GET,/walker/events/family-art-club.aspx,,200,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)
186,2015-07-08T00:22:06,GET,/sudley/exhibitions/tinne/graphics/large/creamersealskincoat.jpg,,200,Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0 (via ggpht.com GoogleImageProxy)
2,2015-07-08T00:22:09,GET,/wml/index.aspx,,200,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
184,2015-07-08T00:22:21,GET,/learning/resources/documents/Visiting-World-Museum.pdf,,200,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:22,GET,/ism/srd/,,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/SiteElements/Stylesheets/redesign/100-main.css,version=160172?version=160172,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/SiteElements/redesign-implementation/scripts/jquery-1.8.2.min.js,build=821653,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/SiteElements/redesign-implementation/css/210-general.css,version=154453?version=154453,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/SiteElements/redesign-implementation/css/200-brand_ism.css,version=159327?version=159327,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/SiteElements/redesign-implementation/scripts/venue.js,version=153566&build=821653,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/SiteElements/redesign-implementation/scripts/jquery.tweet.js,build=821653,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/WebResource.axd,d=e15kh0gOdCR1269JAQaLvBi-8win4KLksUplJoRnVCv-uvzt8pyzUXOvpAoYH75Ysur2yJUAlk_tJKxtjDEKq3LrWcBxc7LBTSVyjT9J8401&t=635328605200000000,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/SiteElements/redesign-implementation/css/100-main.css,version=160140?version=160140,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
187,2015-07-08T00:22:23,GET,/SiteElements/redesign-implementation/scripts/jquery-ui-1.8.23.custom.min.js,build=821653,200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
